inventory_id,product_id,warehouse_id,stock_quantity,reserved_quantity,available_quantity,reorder_level,inventory_status,last_updated,_dq_issue
INV006132,P001828,W006,257,125,132,16,Overstocked,2025-06-03 04:33:07,
INV017798,P004086,W002,246,36,210,70,In Stock,2025-02-09 13:31:29,
INV000456,P007750,W002,265,23,242,61,In Stock,2025-12-28 05:59:01,
INV018222,P007763,W001,451,249,202,93,In Stock,2026-11-05 00:00:00,future_last_updated
INV017349,P006095,W001,343,266,77,63,In Stock,2025-07-02 18:07:30,
INV006336,P006130,W009,65,57,8,37,Low Stock,2025-06-22 03:58:43,
INV017910,P003431,W005,226,118,108,69,In Stock,2026-01-15 06:25:15,
INV019828,P003658,W003,77,37,40,26,In Stock,2025-09-06 19:07:54,
INV018458,P001363,W007,413,205,208,58,In Stock,2025-12-08 00:22:51,
INV008312,P009953,W007,469,61,408,16,Overstocked,2025-02-05 10:49:42,
INV006538,P006898,W004,409,90,319,80,In Stock,2025-08-21 13:05:17,
INV000980,P001845,W009,86,79,7,30,Low Stock,2025-08-10 13:22:54,
INV009155,P006259,W009,198,57,141,30,Overstocked,2025-07-17 12:55:33,
INV000557,P001158,W005,197,128,69,85,Low Stock,2025-05-10 17:28:55,
INV011240,P002707,W010,0,0,0,94,Out of Stock,2025-03-27 12:50:02,
INV005724,P001381,W002,392,330,62,82,Low Stock,2025-10-07 17:22:37,
INV016157,P004535,W005,292,183,109,20,In Stock,2025-09-05 12:11:49,
INV003238,P001087,W004,264,215,49,26,In Stock,2025-12-27 02:17:51,
INV012091,P005566,W003,137,16,121,57,In Stock,2025-07-13 06:50:21,
INV004639,P005902,W007,402,218,184,88,In Stock,2026-03-10 12:42:12,
INV000755,P005094,W004,496,275,221,59,In Stock,2026-02-12 01:22:06,
INV003436,P004446,W005,358,93,265,15,In Stock,2026-03-12 05:54:11,
INV017862,P007402,W008,141,26,115,96,In Stock,2025-07-20 18:03:28,
INV007660,P000540,W004,74,40,34,21,In Stock,2026-04-26 03:47:42,
INV017057,P005015,W006,167,18,149,44,In Stock,2025-08-10 09:45:32,
INV003150,P004758,W002,223,47,176,50,In Stock,2025-09-01 11:20:07,
INV001275,P004766,W010,276,153,123,51,In Stock,2025-01-19 01:13:19,
INV017335,P004332,W006,347,104,243,89,In Stock,2025-05-24 10:51:13,
INV014611,P007810,W008,141,102,39,43,Low Stock,2025-05-08 22:49:03,
INV006204,P001509,W006,35,29,6,66,Low Stock,2025-06-07 21:43:33,
INV016787,P000882,W006,0,0,97,98,Out of Stock,2025-03-21 21:07:44,available_quantity_mismatch
INV009745,P001157,W009,0,0,0,26,Out of Stock,2025-02-04 08:30:16,
INV003861,P000886,W007,11,2,9,87,Low Stock,2025-11-01 17:11:17,
INV016507,P009486,W006,239,9,230,67,In Stock,2026-03-15 12:16:32,
INV006598,P001242,W001,486,293,193,59,In Stock,2025-01-11 16:43:18,
INV015135,P002865,W003,0,0,0,21,Out of Stock,2025-09-01 19:33:00,
INV013713,P003225,W001,241,150,91,83,In Stock,2025-06-15 00:46:55,
INV010009,P000636,W009,76,73,3,39,Low Stock,2025-10-09 05:26:47,
INV018315,P000093,W003,466,294,172,20,In Stock,2026-04-05 01:51:39,
INV002876,P000944,W007,489,431,58,40,In Stock,2026-06-06 05:01:34,
INV018552,P008896,W003,6,3,3,56,Low Stock,2026-01-09 07:04:59,
INV008090,P009957,W008,168,150,18,15,In Stock,2025-01-11 07:11:27,
INV007990,P000700,W007,499,317,182,67,In Stock,2025-10-25 01:15:32,
INV002058,P001349,W003,284,33,251,53,Overstocked,2025-07-05 23:41:48,
INV000575,P004068,W008,234,69,165,59,In Stock,2025-11-24 13:48:00,
INV005189,P004559,W002,93,47,46,46,Low Stock,2025-04-09 00:22:16,
INV011092,P004949,W009,83,53,30,83,Low Stock,2025-02-05 05:58:15,
INV003698,P005635,W004,53,48,5,29,Low Stock,2026-05-19 10:53:14,
INV015528,P002356,W004,0,0,0,72,Out of Stock,2026-07-17 10:04:22,
INV012670,P008769,W002,173,30,143,18,In Stock,2025-01-09 00:51:38,
INV015144,P000811,W003,369,41,328,87,In Stock,2026-04-06 03:22:19,
INV012836,P003136,W005,79,73,6,93,Low Stock,2025-08-26 22:41:54,
INV005271,P000499,W005,396,188,208,99,In Stock,2025-05-31 07:14:47,
INV005385,P007518,W010,384,87,297,30,In Stock,2025-09-16 12:02:41,
INV010278,P007765,W006,464,257,207,68,In Stock,2025-02-16 13:55:44,
INV011489,P001412,W003,295,28,267,40,In Stock,2025-11-25 00:12:54,
INV014378,P005661,W001,269,115,154,85,In Stock,2026-04-22 17:23:21,
INV000130,P009484,W008,48,14,34,24,In Stock,2025-04-02 05:43:39,
INV016915,P000048,W010,263,138,125,62,In Stock,2025-11-10 03:07:12,
INV013806,P007964,W005,183,141,42,95,Low Stock,2025-02-18 13:34:17,
INV011936,P003332,W002,78,46,-25,63,Low Stock,2026-05-16 12:34:23,invalid_available_quantity
INV012039,P009897,W004,255,14,241,97,In Stock,2025-11-05 11:17:35,
INV003087,P003161,W004,313,197,116,96,In Stock,2025-06-16 14:23:10,
INV018470,P006901,W004,144,43,101,13,Overstocked,2025-04-01 18:59:33,
INV006595,P008987,W008,238,127,111,16,In Stock,2025-10-09 02:59:50,
INV013078,P002239,W003,194,148,46,94,Low Stock,2025-03-24 07:05:26,
INV018123,P007119,W004,82,32,50,75,Low Stock,2025-01-01 21:22:23,
INV001713,P005487,W006,13,5,8,87,Low Stock,2025-09-18 04:35:15,
INV013930,P001519,W010,222,117,105,98,In Stock,2025-07-20 02:26:08,
INV008623,P004036,W003,485,183,302,20,In Stock,2026-05-17 20:29:08,
INV015341,P007714,W005,376,137,239,74,In Stock,2026-06-26 08:22:55,
INV011144,P001693,W003,238,75,163,96,In Stock,2026-06-11 10:54:24,
INV005299,P006076,W008,374,291,83,94,Low Stock,2025-08-08 06:37:22,
INV004089,P004760,W009,376,350,26,24,In Stock,2026-01-24 17:32:51,
INV011256,P001040,W008,205,21,184,36,In Stock,2026-07-02 23:41:12,
INV016991,P005954,W005,382,159,223,42,In Stock,2026-07-26 19:04:43,
INV008175,P009430,W007,358,124,234,24,In Stock,2025-08-14 23:53:38,
INV019080,P006250,W003,427,391,36,77,Low Stock,2025-11-21 19:38:50,
INV015723,P007843,W002,186,164,22,31,Low Stock,2025-09-20 11:35:06,
INV007923,P003866,W008,205,30,175,24,In Stock,2025-12-13 01:09:14,
INV010115,P002897,W002,110,6,104,55,In Stock,2025-04-18 09:36:51,
INV017535,P009748,W009,450,375,75,62,In Stock,2025-09-11 18:30:01,
INV005904,P007528,W001,432,309,123,83,In Stock,2026-07-04 07:05:30,
INV006449,P003487,W007,414,234,180,65,In Stock,2026-06-24 04:49:31,
INV011444,P000560,W010,451,288,163,90,In Stock,2026-04-28 05:42:25,
INV002750,P009496,W009,199,15,184,10,In Stock,2025-01-12 15:52:53,
INV000675,P005933,W009,349,203,146,36,In Stock,2026-01-10 17:51:03,
INV010945,P003332,W001,292,67,225,98,In Stock,2025-05-25 06:54:33,
INV004792,P008113,W009,39,10,29,94,Low Stock,2026-07-02 12:09:22,
INV015309,P005347,W001,224,108,116,96,In Stock,2025-02-05 22:09:57,
INV006288,P006974,W002,491,457,34,64,Low Stock,2025-07-10 01:48:10,
INV018402,P008360,W003,156,152,4,24,Low Stock,2025-07-26 19:35:01,
INV003636,P009330,W009,199,49,150,96,In Stock,2025-07-07 12:48:09,
INV015774,P007519,W003,12,2,10,74,Low Stock,2025-08-04 02:59:27,
INV000182,P001563,W006,49,20,29,64,Low Stock,2026-06-01 14:30:33,
INV017271,P000533,W008,477,245,232,23,In Stock,2025-05-10 18:49:27,
INV018521,P005591,W008,428,231,197,23,In Stock,2025-03-16 08:43:37,
INV018002,P007190,W010,459,256,203,89,In Stock,2025-10-28 03:59:52,
INV014169,P006982,W009,285,228,57,30,In Stock,2026-05-12 11:06:42,
INV014372,P003374,W005,145,24,121,19,Overstocked,2026-03-15 23:29:52,
INV008787,P000163,W002,105,22,83,51,In Stock,2025-01-08 19:41:08,
INV006763,P008989,W009,348,277,71,30,In Stock,2025-10-22 09:51:53,
INV004216,P004838,W001,120,88,32,39,Low Stock,2026-07-22 00:05:35,
INV014753,P006266,W010,408,165,243,43,Overstocked,2026-03-04 02:45:12,
INV000385,P002327,W002,79,54,25,58,Low Stock,2025-12-15 19:12:37,
INV016934,P000478,W001,7,1,6,19,Low Stock,2026-01-26 09:21:01,
INV013452,P006294,W005,393,273,120,21,In Stock,2025-01-08 10:34:26,
INV001954,P004633,W004,36,20,16,50,Low Stock,2026-05-27 05:07:22,
INV016474,P009469,W005,126,55,71,35,In Stock,2026-02-05 05:00:06,
INV010135,P007798,W003,107,92,15,44,Low Stock,2025-02-04 01:56:25,
INV011776,P002345,W005,132,33,99,13,In Stock,2026-02-21 08:06:46,
INV014569,P000210,W009,-1,267,190,32,Overstocked,2025-07-07 09:57:19,invalid_stock_quantity
INV007041,P001975,W005,449,193,256,99,In Stock,2025-06-13 17:30:27,
INV004979,P007184,W010,397,393,4,81,Low Stock,2026-05-03 17:49:54,
INV011406,P000327,W004,308,104,204,70,In Stock,2025-10-30 00:55:36,
INV015139,P006747,W005,484,263,221,21,In Stock,2026-01-11 00:18:33,
INV012577,P006686,W008,438,372,66,97,Low Stock,2026-06-02 23:36:43,
INV005629,P007679,W004,434,241,193,15,In Stock,2026-01-14 00:33:18,
INV015494,P008641,W001,281,235,46,12,In Stock,2026-06-23 23:37:41,
INV000492,P006858,W008,70,20,50,65,Low Stock,2026-05-20 05:35:50,
INV012460,P007106,W005,79,7,72,83,Low Stock,2025-03-14 11:35:57,
INV001446,P000921,W004,62,2,60,85,Low Stock,2025-05-30 20:25:45,
INV018438,P008010,W004,261,15,246,36,In Stock,2025-02-09 01:38:04,
INV015172,P000472,W004,327,114,213,63,In Stock,2025-09-27 20:33:47,
INV007099,P000992,W006,182,112,70,43,In Stock,2026-07-05 20:55:53,
INV002705,P008563,W008,287,258,29,29,Low Stock,2026-07-19 01:27:02,
INV001913,P009046,W005,312,136,176,80,In Stock,2025-03-12 23:03:31,
INV005093,P005952,W009,136,52,84,53,In Stock,2026-07-19 16:20:26,
INV003083,P002228,W001,272,120,152,80,In Stock,2025-10-03 22:51:46,
INV016220,P003050,W001,66,56,10,96,Low Stock,2026-07-26 13:23:12,
INV007965,P009929,W003,364,346,18,84,Low Stock,2026-01-06 07:21:32,
INV019015,P004841,W009,47,31,16,77,Low Stock,2026-04-01 14:12:53,
INV012175,P009070,WHX,385,200,185,27,In Stock,2025-03-15 14:21:11,invalid_warehouse_id
INV009375,P006977,W008,370,308,62,38,In Stock,2026-01-02 22:15:58,
INV002978,P004671,W008,19,18,1,76,Low Stock,2025-06-17 11:26:15,
INV007608,P004823,W002,54,29,25,51,Low Stock,2025-01-25 06:38:06,
INV013199,P002030,W007,60,59,1,45,Low Stock,2025-12-21 15:20:13,
INV012303,P009129,W007,316,286,30,21,In Stock,2025-12-06 00:49:32,
INV007869,P003859,W005,57,18,39,88,Low Stock,2025-03-03 15:18:56,
INV013872,P009350,W010,489,258,231,49,In Stock,2025-09-23 14:13:54,
INV013184,P007987,W010,224,115,109,39,In Stock,2025-10-16 23:27:59,
INV012516,P004966,W005,321,54,267,89,In Stock,2025-02-01 16:57:29,
INV015732,P003984,W007,338,289,49,75,Low Stock,2026-06-09 15:37:15,
INV006150,P000765,W007,423,53,370,37,In Stock,2026-01-31 14:18:37,
INV006330,P006795,W006,360,256,104,49,In Stock,2025-08-26 04:12:12,
INV019236,P005599,W002,95,36,-25,90,Low Stock,2025-12-21 21:48:02,invalid_available_quantity
INV000472,P005680,W004,407,71,336,25,Overstocked,2025-04-12 12:42:31,
INV019018,P007284,W004,155,99,56,63,Low Stock,2025-07-13 13:28:34,
INV003825,P000054,W003,140,25,115,72,In Stock,2026-02-21 13:19:52,
INV009510,P004619,W007,447,92,355,40,In Stock,2026-06-24 14:23:57,
INV009511,P005266,W005,484,315,169,11,Overstocked,2026-02-07 00:40:51,
INV014902,P007963,W009,346,237,109,66,In Stock,2025-10-24 02:00:57,
INV004640,P005184,W001,5,1,4,36,Low Stock,2025-07-17 11:21:40,
INV015755,P001102,W004,304,255,49,100,Low Stock,2026-04-12 09:33:31,
INV017791,P003320,W010,61,4,57,49,In Stock,2025-10-24 03:43:56,
INV007280,P000011,W010,107,96,11,57,Low Stock,2025-05-30 18:12:10,
INV014324,P005500,W007,281,238,43,52,Low Stock,2026-04-05 19:55:01,
INV007171,P000012,W010,332,77,255,46,Overstocked,2025-12-24 11:57:15,
INV015611,P001216,W010,245,214,31,77,Low Stock,2025-10-05 10:26:35,
INV004328,P004234,W005,0,0,0,23,Out of Stock,2025-11-08 00:52:34,
INV016952,P007448,W001,308,276,32,90,Low Stock,2025-11-04 01:48:26,
INV011622,P003321,W003,21,0,21,98,Low Stock,2026-06-01 04:30:44,
INV011979,P008667,W010,207,0,207,65,In Stock,2025-10-23 02:37:55,
INV010993,P001749,W009,208,36,172,43,In Stock,2025-01-09 08:41:32,
INV006023,P007657,W005,491,166,325,11,In Stock,2025-05-19 14:30:35,
INV013652,P002610,W006,165,129,36,85,Low Stock,2026-06-04 05:42:33,
INV005311,P004505,W003,92,54,38,98,Low Stock,2025-02-11 08:53:58,
INV014091,P007212,W003,46,4,42,25,In Stock,2025-09-06 01:32:06,
INV016705,P000452,W005,484,355,129,52,In Stock,2025-02-02 02:57:46,
INV014884,P008232,W006,179,35,144,84,In Stock,2025-05-19 02:36:41,
INV008216,P007249,W006,173,28,145,73,In Stock,2026-02-08 16:08:21,
INV009033,P001966,W008,28,13,15,65,Low Stock,2025-04-09 06:03:07,
INV012794,P001454,W006,407,92,315,44,In Stock,2025-09-16 03:59:43,
INV009991,P007786,W010,0,0,0,94,Out of Stock,2026-02-02 08:03:03,
INV000049,P000627,W009,327,134,193,30,In Stock,2026-07-03 02:35:40,
INV001558,P006001,W005,55,9,46,46,Low Stock,2025-05-21 07:08:39,
INV015155,P008413,W008,231,43,188,83,In Stock,2025-08-22 08:42:53,
INV004382,P001784,W002,42,19,23,16,In Stock,2025-04-27 22:18:10,
INV005896,P009608,W009,117,7,110,29,In Stock,2025-12-11 19:06:02,
INV003972,P000670,W004,489,333,156,35,In Stock,2025-07-02 02:52:14,
INV008199,P007821,W003,85,52,33,39,Low Stock,2025-11-17 08:48:55,
INV004941,P007450,W004,420,132,288,15,In Stock,2025-09-18 05:03:54,
INV009647,P002119,W008,28,28,0,24,Out of Stock,2025-03-14 06:29:11,
INV004823,P007678,W004,420,111,309,36,In Stock,2025-09-11 06:31:22,
INV019761,P001613,W001,126,15,111,82,In Stock,2025-11-27 23:42:24,
INV015802,P005339,W002,149,92,57,40,In Stock,2025-03-12 04:57:42,
INV016127,P008374,W001,257,216,41,36,In Stock,2026-07-25 18:11:09,
INV010379,P000940,W005,158,11,147,53,In Stock,2025-10-30 17:23:46,
INV007411,P008465,W001,456,151,305,30,Overstocked,2025-06-23 03:13:35,
INV011039,P006267,W010,31,24,7,92,Low Stock,2026-04-19 08:56:53,
INV013350,P008275,W008,36,35,1,39,Low Stock,2025-04-23 22:48:42,
INV005343,P002712,W005,311,-1,139,65,In Stock,2026-06-01 02:23:12,invalid_reserved_quantity
INV016143,P004246,W001,427,166,261,56,In Stock,2026-06-14 04:02:51,
INV003067,P004524,W009,58,45,13,57,Low Stock,2025-04-30 08:18:45,
INV011907,P001953,W006,464,33,431,43,In Stock,2026-04-17 04:06:19,
INV018860,P005015,W008,212,51,161,71,In Stock,2025-06-21 04:29:29,
INV017954,P002633,W009,494,119,375,39,Overstocked,2025-06-21 11:15:53,
INV017557,P006393,W002,486,249,237,48,In Stock,2025-12-10 15:03:26,
INV004982,P000544,W006,213,74,139,100,In Stock,2026-05-11 22:30:50,
INV017383,P005387,W008,254,94,160,17,Overstocked,2025-02-26 10:32:45,
INV018915,P009381,W003,272,267,5,98,Low Stock,2025-09-07 16:46:27,
INV009211,P007961,W009,0,0,0,22,Out of Stock,2025-10-03 03:59:16,
INV018523,P007961,W004,174,82,92,11,In Stock,2026-07-29 07:40:52,
INV018493,P006485,W005,238,161,77,13,In Stock,2025-01-12 19:51:20,
INV013175,P006946,W006,244,190,54,11,Overstocked,2025-05-09 09:28:04,
INV017630,P005370,W008,339,59,280,55,Overstocked,2025-08-01 01:49:30,
INV015659,P006175,W003,163,124,39,10,In Stock,2025-04-30 17:28:16,
INV003809,P003229,W002,57,42,15,58,Low Stock,2026-03-25 15:09:27,
INV002424,P001979,W007,171,126,45,39,In Stock,2026-03-13 20:33:12,
INV005517,P008285,W004,198,66,132,94,In Stock,2025-08-18 19:51:58,
INV001651,P006479,W007,410,54,356,69,In Stock,2025-04-26 02:01:27,
INV018172,P009903,W004,2,0,2,38,Low Stock,2026-02-03 11:34:32,
INV007068,P003585,W001,59,4,55,11,In Stock,2025-11-03 18:08:44,
INV008449,P009662,W002,353,105,248,12,In Stock,2025-07-27 13:37:08,
INV002802,P004805,W010,286,284,2,76,Low Stock,2025-04-02 21:31:09,
INV009740,P008232,W001,171,149,22,51,Low Stock,2025-05-29 12:17:24,
INV005674,P009043,W007,222,119,103,78,In Stock,2026-07-27 07:58:13,
INV000349,P002345,W008,282,172,110,42,In Stock,2026-07-17 00:05:51,
INV017668,P006057,W010,0,0,0,16,Out of Stock,2026-02-28 22:30:46,
INV015089,P006327,W006,259,91,168,91,In Stock,2026-05-16 06:15:12,
INV017789,P003439,W002,464,30,434,79,In Stock,2026-06-08 23:10:40,
INV019820,P004702,W006,226,60,166,94,In Stock,2025-11-10 05:10:09,
INV007776,P001667,W007,132,0,132,43,In Stock,2025-09-10 20:55:27,
INV004859,P004078,W006,244,197,47,60,Low Stock,2025-02-15 01:46:59,
INV008020,P002672,W003,294,246,48,60,Low Stock,2025-02-28 03:26:06,
INV005105,P004073,W010,438,66,372,34,Overstocked,2025-01-11 02:04:39,
INV015639,P003637,W008,434,269,165,81,In Stock,2025-04-19 08:30:42,
INV017979,P004469,W003,285,64,221,29,In Stock,2025-10-04 22:41:34,
INV000096,P002111,W010,385,237,148,82,In Stock,2026-06-03 23:56:09,
INV002919,P008573,W008,435,342,93,77,In Stock,2025-11-12 02:11:44,
INV012315,P003801,W004,285,274,11,96,Low Stock,2025-02-02 10:31:52,
INV000025,P003115,W005,374,353,21,35,Low Stock,2025-11-06 21:45:19,
INV005562,P003880,W004,157,106,51,65,Low Stock,2026-03-30 17:27:42,
INV015521,P007125,W001,274,63,211,54,In Stock,2026-05-07 10:08:50,
INV016370,P003274,W009,491,286,205,97,In Stock,2026-06-16 18:55:49,
INV007048,P004389,W005,32,22,10,60,0,2025-12-28 03:18:27,invalid_inventory_status
INV015620,P006381,W004,380,309,71,98,Low Stock,2025-09-27 12:35:39,
INV005085,P002002,W007,198,105,93,55,In Stock,2025-01-10 17:25:18,
INV001550,P007229,W007,425,26,399,83,In Stock,2026-07-20 13:00:16,
INV000168,P005912,W006,352,188,164,79,In Stock,2025-02-17 00:44:07,
INV015898,P009388,W005,214,10,204,73,In Stock,2025-02-27 10:11:11,duplicate_inventory_record
INV006432,P009324,W001,158,61,97,23,Overstocked,2025-12-08 03:08:25,
INV005124,P008065,W010,218,205,13,54,Low Stock,2025-11-02 19:15:02,
INV004958,P006783,W008,166,52,114,28,In Stock,2025-06-03 23:04:12,
INV010398,P000394,W003,263,260,3,39,Low Stock,2025-01-25 04:39:46,
INV011640,P003744,W005,467,311,156,58,In Stock,2025-08-23 03:49:51,
INV009864,P009419,W009,113,26,87,52,In Stock,2025-09-01 15:31:16,
INV017039,P007922,W007,189,28,161,10,In Stock,2025-04-14 07:27:44,
INV014140,P006759,W001,138,97,41,93,Low Stock,2025-03-24 09:02:18,
INV010485,P006761,W001,175,69,106,54,In Stock,2025-11-13 00:05:52,
INV006956,P002218,W008,234,123,111,58,In Stock,2026-04-16 20:29:51,
INV010224,P007094,W008,371,110,261,37,In Stock,2025-04-26 09:45:42,
INV019876,P001182,W009,420,47,373,96,In Stock,2025-07-25 07:44:21,
INV002610,P003632,W005,264,85,179,57,In Stock,2025-06-12 10:51:13,
INV005370,P006367,W001,19,11,8,19,Low Stock,2026-06-19 07:48:21,
INV003743,P002127,W002,275,245,30,41,Low Stock,2025-08-31 08:28:17,
INV013672,P009956,W006,425,242,183,52,In Stock,2025-09-04 23:00:07,
INV006313,P004038,W010,197,13,184,97,In Stock,2025-06-10 20:01:02,
INV009143,P006738,W009,470,192,278,30,In Stock,2025-08-16 21:57:03,
INV009979,P002598,W007,66,31,35,34,In Stock,2025-12-11 06:16:01,
INV010637,P008088,W004,193,176,17,76,Low Stock,2025-12-18 00:28:54,
INV016887,P000069,W007,244,69,175,26,In Stock,2026-04-14 06:20:56,
INV015997,P009522,W004,44,24,20,12,In Stock,2026-01-25 21:54:31,
INV005585,P007222,W007,148,48,100,26,In Stock,2025-04-10 14:19:10,
INV004364,P000872,W007,279,121,158,69,In Stock,2025-04-23 03:27:39,
INV001532,P002047,W001,422,375,47,50,Low Stock,2025-04-27 21:38:25,
INV017457,P007374,W007,144,38,106,75,0,2026-07-21 21:45:02,invalid_inventory_status
INV006040,P008386,W002,210,28,182,50,In Stock,2025-01-24 10:27:13,
INV007843,P005093,W002,30,24,6,75,Low Stock,2025-09-17 01:49:57,
INV004080,P007515,W002,347,341,6,97,Low Stock,2026-05-19 17:09:19,
INV016666,P003986,W001,388,12,376,79,Overstocked,2025-08-14 15:48:56,
INV013003,P003992,W003,131,44,87,78,In Stock,2025-07-08 12:23:07,
INV008592,P009846,W002,313,275,38,32,In Stock,2026-02-21 10:48:03,
INV001715,P002866,W010,477,76,401,85,Overstocked,2025-06-14 06:15:58,
INV010028,P009460,W006,15,13,2,43,Low Stock,2025-10-23 11:53:50,
INV007969,P000026,W008,495,266,229,65,In Stock,2026-06-16 00:36:54,
INV001728,P004762,W003,221,6,215,98,In Stock,2025-02-26 17:05:34,
INV012196,P002949,W009,360,241,119,89,In Stock,2026-03-10 01:11:34,
INV013901,P003663,W008,21,16,5,71,Low Stock,2026-04-02 11:09:35,
INV005987,P005889,W005,287,239,48,40,In Stock,2026-07-02 10:43:24,
INV003781,P003108,W001,418,246,172,80,In Stock,2026-03-08 19:19:21,
INV006214,P009630,W004,88,39,49,20,In Stock,2026-01-03 11:51:13,
INV001262,P008083,W001,181,58,123,84,In Stock,2025-12-28 08:56:47,
INV002875,P004870,W007,88,75,13,85,Low Stock,2025-08-31 02:13:37,
INV015308,P001977,W003,123,112,11,42,Low Stock,2025-06-17 03:59:03,
INV007133,P003723,W009,14,5,9,51,Low Stock,2026-01-15 05:38:05,
INV014107,P005546,W006,369,369,0,16,Out of Stock,2025-11-21 06:30:59,
INV002156,P008915,W008,120,116,4,50,Low Stock,2025-08-06 21:28:59,
INV000309,P008260,W005,436,258,178,69,In Stock,2025-05-30 18:15:53,
INV012381,P007224,W004,104,86,18,90,Low Stock,2025-01-26 08:21:19,
INV007219,P005681,W010,70,18,52,43,In Stock,2025-05-02 07:46:10,
INV017030,P006180,W008,429,270,159,47,In Stock,2026-04-07 07:20:03,
INV007610,P000213,W001,87,60,27,22,In Stock,2025-08-20 18:57:58,
INV002681,P005289,W010,387,34,397,24,Overstocked,2026-01-13 05:14:26,available_quantity_mismatch
INV002687,P001083,W002,309,284,25,47,Low Stock,2025-11-16 03:29:33,
INV000638,P002064,W008,100,40,60,72,Low Stock,2025-09-13 00:48:52,
INV004568,P000098,W005,361,216,145,16,In Stock,2026-04-24 12:42:05,
INV017740,P000672,W010,206,73,133,61,In Stock,2026-07-17 17:57:08,
INV018314,P004043,W007,384,179,205,88,In Stock,2026-07-28 00:02:24,
INV000547,P007265,W006,382,157,225,63,In Stock,2025-10-16 16:39:45,
INV001181,P003173,W008,456,145,311,37,Overstocked,2025-01-02 14:52:52,
INV009027,P002347,W007,355,3,352,67,In Stock,2025-07-17 09:45:33,
INV004703,P001571,W008,119,82,37,27,In Stock,2025-11-15 09:52:57,
INV013149,P003706,W001,373,345,28,20,In Stock,2025-12-12 13:35:47,
INV010320,P001083,W008,194,91,103,16,Overstocked,2025-03-18 23:09:23,
INV014866,P005373,W004,165,152,13,49,Low Stock,2025-07-31 02:10:57,
INV015196,P002538,W006,318,101,217,85,In Stock,2025-07-26 07:38:34,
INV000828,P001420,W007,338,243,95,68,In Stock,2025-12-10 05:09:13,
INV016337,P006082,W001,25,5,20,34,Low Stock,2025-12-17 16:42:34,
INV002317,P009176,W002,411,264,147,84,In Stock,2025-12-07 12:19:41,
INV005665,P003181,W003,0,0,0,71,Out of Stock,2026-02-19 00:33:40,
INV015759,P009642,W007,417,291,126,18,Overstocked,2025-12-27 06:04:36,
INV012250,P005910,W010,355,262,93,40,In Stock,2026-02-11 16:18:15,
